timestamp,adjClose_ADS.DE,adjClose_SAP.DE,adjClose_VOW3.DE,close_ADS.DE,close_SAP.DE,close_VOW3.DE,high_ADS.DE,high_SAP.DE,high_VOW3.DE,low_ADS.DE,low_SAP.DE,low_VOW3.DE,open_ADS.DE,open_SAP.DE,open_VOW3.DE,volume_ADS.DE,volume_SAP.DE,volume_VOW3.DE,SMA_close_ADS.DE,SMA_close_SAP.DE,SMA_close_VOW3.DE,PER_ADS.DE,PER_SAP.DE,PER_VOW3.DE,ifrs-full:DilutedEarningsLossPerShare_ADS.DE,ifrs-full:DilutedEarningsLossPerShare_SAP.DE,ifrs-full:Equity_ADS.DE,ifrs-full:Equity_SAP.DE,ifrs-full:Equity_VOW3.DE
2018-08-18T00:00:00Z,194.479416,95.584282,119.926193,207.0,101.980003,138.740005,209.5,102.080002,139.720001,205.5,100.940002,136.539993,208.300003,101.980003,139.440002,503218,1753722,1226563,0,0,0,18.439999,29.818714,null,10.0,3.42,199000000,1229000000,1283000000
2018-08-21T00:00:00Z,196.828201,96.16539,120.15094,209.5,102.599998,139.0,210.0,103.120003,140.619995,207.100006,101.760002,138.339996,207.800003,101.82,139.5,421929,1315440,661764,0,0,0,18.439999,29.999999,null,10.0,3.42,199000000,1229000000,1283000000
2018-08-22T00:00:00Z,197.767746,95.902954,121.637688,210.5,102.32,140.720001,212.300003,102.900002,141.160004,209.600006,102.080002,137.899994,210.0,102.220001,138.720001,623090,1413522,1150636,201.17,100.44,143.17,18.439999,29.92,null,10.0,3.42,199000000,1229000000,1283000000
2018-08-23T00:00:00Z,197.673752,96.109154,119.995354,210.399994,102.540001,138.820007,210.899994,102.860001,142.300003,208.800003,101.919998,136.660004,210.0,102.139999,139.899994,401192,1313977,1585333,202.99,100.69,142.84,18.439999,29.982456,null,10.0,3.42,199000000,1229000000,1283000000
2018-08-24T00:00:00Z,199.177002,97.04644,119.234673,212.0,103.540001,137.940002,214.399994,103.940002,139.100006,210.699997,102.699997,137.520004,210.800003,102.699997,139.020004,600939,1452137,834134,204.59,100.96,142.31,18.439999,30.274854,null,10.0,3.42,199000000,1229000000,1283000000
2018-08-25T00:00:00Z,200.77417,97.458839,119.28653,213.699997,103.980003,138.0,215.399994,103.980003,138.520004,211.800003,103.099998,136.860001,211.800003,103.540001,138.0,639676,1244897,817975,206.41,101.25,141.78,18.439999,30.403510,null,10.0,3.42,199000000,1229000000,1283000000
2018-08-28T00:00:00Z,202.653198,98.13369,122.277344,215.699997,104.699997,141.460007,216.300003,104.900002,142.139999,214.399994,104.139999,138.779999,215.300003,104.300003,139.5,424170,1166752,1019609,208.27,101.63,141.39,18.439999,30.614034,null,10.0,3.42,199000000,1229000000,1283000000
2018-08-29T00:00:00Z,202.653198,97.889999,123.936981,215.699997,104.440002,143.380005,218.0,104.959999,145.059998,215.600006,104.300003,142.679993,217.600006,104.959999,143.080002,500255,1526664,1184815,210.06,101.92,141.07,18.439999,30.538012,null,10.0,3.42,199000000,1229000000,1283000000
2018-08-30T00:00:00Z,201.619736,97.983719,123.746826,214.600006,104.540001,143.160004,216.0,104.879997,144.380005,212.399994,104.239998,141.639999,215.300003,104.699997,143.839996,622375,1319862,705283,210.50,102.22,140.74,18.439999,30.567252,null,10.0,3.42,199000000,1229000000,1283000000
2018-08-31T00:00:00Z,202.183456,97.740028,123.487488,215.199997,104.279999,142.860001,215.699997,104.5,145.360001,213.399994,103.220001,140.660004,214.199997,104.199997,142.399994,431631,1784078,1186925,211.18,102.62,140.63,18.439999,30.491228,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-01T00:00:00Z,201.901596,97.121422,121.741409,214.899994,103.620003,140.839996,215.5,103.940002,141.619995,213.699997,102.739998,139.820007,214.300003,103.940002,141.580002,503980,2190787,1154110,211.64,102.88,140.41,18.439999,30.298246,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-04T00:00:00Z,202.935059,97.140167,119.234673,216.0,103.639999,137.940002,217.0,103.760002,139.220001,213.600006,102.940002,136.419998,214.100006,103.019997,139.119995,432767,915510,1242999,212.12,103.11,140.05,18.439999,30.304093,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-05T00:00:00Z,198.049591,95.977936,117.730606,210.800003,102.400002,136.199997,217.199997,103.980003,138.919998,210.300003,101.760002,134.899994,216.399994,103.800003,138.539993,628735,1807374,1158865,212.48,103.33,139.89,18.439999,29.941521,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-06T00:00:00Z,194.479416,92.997375,117.678772,207.0,99.220001,136.139999,211.899994,102.360001,137.199997,206.5,99.220001,135.160004,209.199997,101.919998,135.699997,817890,2784927,1234483,212.36,103.13,139.66,18.439999,29.011696,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-07T00:00:00Z,193.633865,92.566223,117.765198,206.100006,98.760002,136.240005,208.899994,100.120003,138.039993,204.899994,98.57,135.419998,206.899994,98.980003,135.520004,656032,2436139,1033049,212.29,102.90,139.48,18.439999,28.877194,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-08T00:00:00Z,194.667328,94.253334,117.626892,207.199997,100.559998,136.080002,207.899994,100.559998,136.539993,205.5,99.309998,134.199997,205.699997,99.480003,136.059998,480543,2801851,928359,212.13,102.75,139.27,18.439999,29.403508,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-11T00:00:00Z,195.1371,95.584282,118.85434,207.699997,101.980003,137.5,208.600006,102.019997,138.940002,206.100006,100.419998,135.139999,207.600006,100.559998,136.119995,480095,2272017,1203348,211.93,102.73,139.04,18.439999,29.818714,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-12T00:00:00Z,194.103622,96.390343,118.75061,206.600006,102.839996,137.380005,208.800003,103.0,137.759995,203.800003,101.620003,136.039993,207.600006,102.339996,137.5,705989,1944390,940053,211.66,102.75,138.94,18.439999,30.070174,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-13T00:00:00Z,197.955612,97.665047,119.632286,210.699997,104.199997,138.399994,210.899994,104.199997,138.559998,207.699997,102.919998,136.559998,208.0,103.059998,137.419998,567922,1737934,1026573,211.56,102.80,138.97,18.439999,30.467835,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-14T00:00:00Z,197.016113,97.196404,121.689552,209.699997,103.699997,140.779999,211.5,104.620003,141.880005,208.699997,103.540001,138.179993,211.300003,103.82,138.660004,505370,1947300,1573485,211.28,102.78,139.17,18.439999,30.321637,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-15T00:00:00Z,197.579819,97.665047,124.4729,210.300003,104.199997,144.0,210.800003,104.279999,144.699997,209.399994,103.419998,141.139999,210.100006,104.18,141.899994,357541,1507865,1657255,210.89,102.74,139.35,18.439999,30.467835,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-18T00:00:00Z,195.606842,96.446579,124.887817,208.199997,102.900002,144.479996,209.600006,104.199997,145.259995,206.800003,102.400002,142.240005,209.399994,104.199997,143.080002,457495,2062722,1099146,210.36,102.63,139.43,18.439999,30.087720,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-19T00:00:00Z,197.297974,96.727768,128.137955,210.0,103.199997,148.240005,210.600006,103.199997,150.240005,207.100006,101.580002,145.399994,207.699997,102.0,146.0,445495,2157780,2383648,210.03,102.54,139.79,18.439999,30.175438,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-20T00:00:00Z,196.546356,95.734253,130.610123,209.199997,102.139999,151.100006,210.0,103.0,151.960007,208.5,101.940002,148.279999,209.899994,103.0,148.899994,436671,1676623,1410073,209.60,102.38,140.38,18.439999,29.865497,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-21T00:00:00Z,196.734253,95.265602,131.820267,209.399994,101.639999,152.5,210.300003,102.080002,154.100006,208.199997,100.879997,150.5,208.600006,102.080002,150.5,563897,2872169,1528552,209.21,102.24,141.21,18.439999,29.719298,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-22T00:00:00Z,198.143524,97.57132,133.445328,210.899994,104.099998,154.380005,211.600006,104.099998,157.199997,209.600006,101.720001,152.800003,211.0,101.900002,154.320007,1572718,7407942,2831151,208.84,102.27,142.39,18.439999,30.438596,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-25T00:00:00Z,195.794739,96.971451,132.200607,208.399994,103.459999,152.940002,210.199997,104.099998,153.619995,207.199997,102.900002,151.059998,209.899994,103.519997,152.800003,532959,2071834,1086990,208.67,102.35,143.58,18.439999,30.251462,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-26T00:00:00Z,197.955612,100.289452,130.074188,210.699997,107.0,150.479996,210.899994,107.139999,155.0,207.600006,103.379997,149.059998,208.5,103.68,152.600006,432766,2469719,1762343,208.94,102.91,144.61,18.439999,31.3,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-27T00:00:00Z,196.828201,101.039276,130.78299,209.5,107.800003,151.300003,211.300003,108.519997,151.539993,207.199997,107.019997,146.279999,210.100006,107.440002,150.279999,714130,2430653,1507699,209.18,103.55,145.68,18.439999,31.520469,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-28T00:00:00Z,198.707245,101.039276,132.99585,211.5,107.800003,153.860001,211.800003,108.160004,155.679993,208.399994,106.919998,149.639999,209.899994,107.720001,150.360001,495145,1913077,1594113,209.49,104.07,146.95,18.439999,31.520469,null,10.0,3.42,199000000,1229000000,1283000000
2018-09-29T00:00:00Z,198.143524,99.352165,131.042313,210.899994,106.0,151.600006,211.5,108.339996,153.399994,209.300003,105.639999,149.860001,210.800003,107.519997,153.080002,621742,3050317,1458915,209.71,104.36,147.96,18.439999,31.0,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-02T00:00:00Z,200.868118,99.989517,131.820267,213.800003,106.68,152.5,215.199997,106.800003,154.460007,210.600006,105.68,150.559998,210.699997,106.019997,152.020004,588067,1526744,904635,210.23,104.63,149.04,18.439999,31.19,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-03T00:00:00Z,200.304413,99.408394,132.200607,213.199997,106.059998,152.940002,215.100006,107.019997,154.460007,211.300003,105.220001,151.100006,213.199997,106.18,151.919998,449415,2078430,984810,210.41,104.76,150.08,18.439999,31.011695,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-05T00:00:00Z,196.358459,99.427147,131.45723,209.0,106.080002,152.080002,214.0,106.900002,154.259995,208.100006,105.059998,150.820007,214.0,105.660004,151.860001,778716,2271727,1162913,210.36,104.93,150.89,18.439999,31.017544,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-06T00:00:00Z,195.231033,97.683792,129.054199,207.800003,104.220001,149.300003,209.300003,106.120003,151.940002,205.600006,104.220001,149.020004,208.100006,106.080002,151.0,575173,2027373,1177414,210.18,104.93,151.26,18.439999,30.473685,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-09T00:00:00Z,193.821762,95.640518,127.066093,206.300003,102.040001,147.0,207.300003,104.239998,148.160004,204.800003,101.720001,146.559998,206.300003,104.220001,148.0,521606,2221057,787924,210.04,104.87,151.44,18.439999,29.836258,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-10T00:00:00Z,192.036682,97.290138,126.668457,204.399994,103.800003,146.539993,205.899994,104.300003,148.199997,200.0,101.980003,144.539993,205.899994,102.580002,146.720001,799481,2391236,1111746,209.64,104.92,151.32,18.439999,30.350878,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-11T00:00:00Z,183.346176,92.519363,124.075279,195.149994,98.709999,143.539993,204.800003,103.959999,146.220001,194.199997,98.709999,142.800003,204.399994,103.800003,146.160004,1024203,3586189,1655655,208.64,104.67,150.78,18.439999,28.862573,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-12T00:00:00Z,180.997406,90.991585,121.430244,192.649994,97.080002,140.479996,195.199997,98.779999,142.800003,189.5,94.139999,138.080002,190.5,95.550003,139.520004,1279437,5210537,2350505,207.44,104.35,149.92,18.439999,28.385965,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-13T00:00:00Z,180.950424,91.919495,121.153641,192.600006,98.07,140.160004,196.899994,99.889999,143.440002,192.399994,97.43,140.119995,194.949997,99.129997,142.0,833237,4027769,1194692,206.14,103.91,148.91,18.439999,28.68,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-16T00:00:00Z,183.158279,91.863258,124.835945,194.949997,98.010002,144.419998,195.600006,98.669998,146.720001,192.050003,96.93,139.660004,192.5,98.540001,141.300003,673517,2063137,1640865,205.17,103.53,148.30,18.439999,28.657895,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-17T00:00:00Z,187.902832,94.62825,127.429138,200.0,100.959999,147.419998,200.0,101.019997,149.320007,193.75,97.440002,143.479996,195.0,98.010002,144.660004,861149,2823038,2203530,204.41,103.09,148.08,18.439999,29.520468,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-18T00:00:00Z,189.499985,94.047119,127.152534,201.699997,100.339996,147.100006,204.199997,102.919998,149.240005,199.5,99.610001,145.520004,203.0,102.279999,148.479996,746793,2842051,984097,203.85,102.56,147.78,18.439999,29.339180,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-19T00:00:00Z,186.728424,88.460915,125.838654,198.75,94.379997,145.580002,203.699997,98.870003,149.300003,198.75,94.379997,145.399994,202.699997,96.900002,147.179993,687727,6853511,1146495,202.94,101.60,147.19,18.439999,27.596490,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-20T00:00:00Z,190.533478,89.323219,124.45562,202.800003,95.300003,143.979996,205.199997,96.099998,145.740005,198.600006,93.139999,139.160004,199.0,94.330002,145.539993,878318,5046374,2178262,202.36,100.84,146.65,18.439999,27.865498,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-23T00:00:00Z,188.748383,89.032654,123.03801,200.899994,94.989998,142.339996,205.399994,96.709999,147.220001,198.850006,94.57,141.679993,205.100006,96.620003,146.199997,763975,2354282,963036,201.44,100.00,145.92,18.439999,27.774853,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-24T00:00:00Z,185.50705,86.792542,120.75602,197.449997,92.599998,139.699997,201.100006,93.93,140.740005,196.550003,91.839996,138.539993,199.550003,93.75,139.960007,882807,3639614,1707878,200.32,99.04,144.97,18.439999,27.076023,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-25T00:00:00Z,188.842346,85.930244,115.569633,201.0,91.68,133.699997,205.300003,94.129997,141.039993,198.25,91.620003,133.0,198.850006,93.230003,140.199997,829302,2717364,2296187,199.75,98.01,143.66,18.439999,26.81,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-26T00:00:00Z,194.761276,87.80481,118.42215,207.300003,93.68,137.0,207.600006,93.800003,137.880005,200.300003,89.290001,131.440002,200.699997,90.029999,132.240005,810605,3499846,1732067,199.71,97.26,142.78,18.439999,27.39,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-27T00:00:00Z,191.097183,87.158089,118.318413,203.399994,92.989998,136.880005,205.100006,93.029999,136.880005,200.5,90.559998,133.899994,204.0,92.480003,135.5,1147148,3687425,1390575,199.50,96.61,142.06,18.439999,27.190058,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-30T00:00:00Z,192.882248,86.820663,123.107162,205.300003,92.629997,142.419998,207.600006,93.900002,146.339996,204.100006,92.190002,137.919998,204.800003,93.209999,137.979996,639898,2365079,2427332,199.57,95.82,141.77,18.439999,27.084794,null,10.0,3.42,199000000,1229000000,1283000000
2018-10-31T00:00:00Z,189.875824,86.801918,126.841362,202.100006,92.610001,146.740005,206.300003,93.290001,149.740005,201.300003,91.379997,144.240005,206.0,92.980003,147.0,936516,2284718,2700967,200.06,95.38,141.99,18.439999,27.078948,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-01T00:00:00Z,195.418945,88.723358,128.587402,208.0,94.660004,148.759995,209.600006,95.370003,152.580002,205.699997,93.150002,148.759995,206.0,93.800003,150.0,1013648,3823539,2099637,201.16,95.21,142.59,18.439999,27.678364,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-02T00:00:00Z,191.660873,87.598602,130.990448,204.0,93.459999,151.539993,208.100006,95.110001,153.419998,203.699997,92.940002,147.539993,207.899994,94.389999,149.0,835938,2660127,1741437,201.97,94.88,143.40,18.439999,27.327485,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-03T00:00:00Z,194.009674,88.470291,133.428024,206.5,94.389999,154.360001,208.699997,95.5,159.979996,205.600006,93.760002,154.360001,208.0,95.279999,158.800003,733141,2747881,2844565,202.80,94.62,144.11,18.439999,27.599415,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-06T00:00:00Z,194.479416,87.898537,134.361603,207.0,93.779999,155.440002,208.199997,94.959999,155.919998,205.5,93.589996,153.720001,206.899994,94.190002,154.600006,533411,1560961,1020943,203.30,94.11,144.68,18.439999,27.421052,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-07T00:00:00Z,193.445969,87.561119,134.966675,205.899994,93.419998,156.139999,208.0,94.169998,157.460007,203.899994,92.730003,154.919998,208.0,93.720001,156.100006,687272,2045445,1240561,203.60,93.61,145.33,18.439999,27.315789,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-08T00:00:00Z,186.587494,88.685867,133.946686,198.600006,94.620003,154.960007,203.300003,94.82,158.380005,195.149994,93.199997,154.800003,198.399994,93.400002,156.639999,1688426,1936607,1179146,203.59,93.63,146.00,18.439999,27.666668,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-09T00:00:00Z,188.842346,88.414047,130.78299,201.0,94.330002,151.300003,202.600006,95.269997,156.279999,199.300003,94.040001,151.059998,200.0,95.0,156.100006,882199,1891495,1292793,203.46,93.56,146.52,18.439999,27.581872,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-10T00:00:00Z,191.566925,89.201363,126.253555,203.899994,95.169998,146.059998,204.300003,95.330002,150.199997,199.449997,93.940002,144.899994,200.300003,94.080002,149.660004,712740,2394966,2266275,203.67,93.57,146.79,18.439999,27.827485,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-13T00:00:00Z,189.593979,84.168152,126.0634,201.800003,89.800003,145.839996,205.100006,93.5,148.360001,201.199997,89.779999,145.039993,205.100006,93.43,147.199997,525368,5416689,909379,203.99,93.37,147.22,18.439999,26.257311,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-14T00:00:00Z,194.103622,86.117699,127.89592,206.600006,91.879997,147.960007,207.0,92.309998,148.619995,202.899994,90.029999,145.199997,204.199997,90.029999,146.0,739641,4237369,1177467,204.39,93.39,148.24,18.439999,26.865496,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-15T00:00:00Z,193.164108,86.173935,129.054199,205.600006,91.940002,149.300003,208.5,93.279999,151.360001,204.699997,90.400002,148.059998,206.100006,91.349998,149.580002,600936,2432761,1546762,204.26,93.26,149.12,18.439999,26.883042,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-16T00:00:00Z,193.07016,86.370773,127.619308,205.5,92.150002,147.639999,209.100006,92.809998,149.800003,203.199997,91.199997,146.0,207.100006,92.489998,148.300003,693381,2184225,956012,204.41,93.20,149.89,18.439999,26.944445,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-17T00:00:00Z,192.318542,85.948982,124.403748,204.699997,91.699997,143.919998,207.800003,93.18,150.119995,201.300003,90.739998,142.600006,206.600006,92.910004,149.240005,807446,3342852,1932846,204.37,93.14,150.00,18.439999,26.812865,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-20T00:00:00Z,188.654449,83.37146,126.824066,200.800003,88.949997,146.720001,205.699997,92.370003,148.539993,200.100006,88.510002,143.139999,205.399994,92.0,144.0,658543,3119886,1666098,204.28,92.88,150.00,18.439999,26.008771,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-21T00:00:00Z,187.104233,82.518539,125.994232,199.149994,88.040001,145.759995,201.199997,89.120003,148.160004,195.600006,86.209999,144.220001,199.199997,87.830002,145.979996,880111,3398817,1385456,203.65,92.40,149.78,18.439999,25.742690,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-22T00:00:00Z,192.036682,83.699509,131.699249,204.399994,89.300003,152.360001,204.399994,89.650002,152.360001,199.699997,88.150002,147.199997,202.0,88.690002,147.479996,656007,2427612,1891769,203.67,92.11,149.84,18.439999,26.111112,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-23T00:00:00Z,189.406052,82.968422,131.318909,201.600006,88.519997,151.919998,205.100006,89.43,152.360001,201.199997,88.239998,150.460007,204.0,89.050003,152.199997,549624,2000725,1120391,203.33,91.69,149.67,18.439999,25.883040,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-24T00:00:00Z,190.439514,83.746376,130.506393,202.699997,89.349998,150.979996,203.899994,89.650002,152.339996,200.0,87.919998,149.380005,201.600006,88.279999,150.759995,496578,1970967,1017688,203.02,91.37,149.35,18.439999,26.125730,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-27T00:00:00Z,187.198181,84.355606,133.272446,199.25,90.0,154.179993,204.899994,90.529999,154.339996,199.050003,89.650002,151.940002,204.100006,90.0,152.020004,763967,2209319,1014394,202.54,91.13,149.21,18.439999,26.3,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-28T00:00:00Z,187.104233,84.533699,127.930496,199.149994,90.190002,148.0,201.699997,90.620003,155.0,198.399994,89.209999,146.460007,200.0,90.239998,154.820007,602781,1790771,1779095,202.58,90.81,148.71,18.439999,26.371346,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-29T00:00:00Z,187.057266,85.13356,128.812164,199.100006,90.830002,149.020004,201.300003,91.330002,150.100006,198.350006,90.379997,146.539993,200.5,90.620003,149.5,530750,2129459,1324107,202.45,90.56,148.55,18.439999,26.558480,null,10.0,3.42,199000000,1229000000,1283000000
2018-11-30T00:00:00Z,185.554047,85.386627,129.711151,197.5,91.099998,150.059998,201.199997,92.349998,150.839996,197.5,91.040001,148.360001,199.75,92.040001,150.0,581434,2404207,1201525,201.99,90.27,148.83,18.439999,26.637426,null,10.0,3.42,199000000,1229000000,1283000000
2018-12-01T00:00:00Z,183.017365,85.217903,128.70845,194.800003,90.919998,148.899994,198.899994,91.989998,150.600006,193.199997,90.830002,148.259995,198.0,91.589996,150.419998,1291447,2860293,1517522,201.49,90.35,149.05,18.439999,26.584795,null,10.0,3.42,199000000,1229000000,1283000000
2018-12-04T00:00:00Z,185.741943,86.708199,132.408051,197.699997,92.510002,153.179993,199.850006,93.139999,156.860001,197.300003,92.290001,152.899994,198.0,92.669998,155.0,767795,2710017,1821707,200.85,90.39,149.42,18.439999,27.049708,null,10.0,3.42,199000000,1229000000,1283000000
2018-12-05T00:00:00Z,186.2117,86.183304,128.397263,198.199997,91.949997,148.539993,199.399994,92.650002,151.800003,197.100006,91.720001,148.119995,197.399994,92.019997,151.380005,773898,2103533,1276456,200.32,90.39,149.37,18.439999,26.885964,null,10.0,3.42,199000000,1229000000,1283000000
2018-12-06T00:00:00Z,184.567566,84.646172,127.584747,196.449997,90.309998,147.600006,198.600006,90.870003,151.660004,196.0,89.879997,146.160004,196.300003,90.690002,147.800003,508690,2195229,1145805,199.68,90.26,149.37,18.439999,26.406432,null,10.0,3.42,199000000,1229000000,1283000000
2018-12-07T00:00:00Z,181.842972,82.406059,123.608521,193.550003,87.919998,143.0,195.949997,89.169998,146.860001,192.5,87.470001,141.699997,194.949997,88.800003,146.5,917708,3685357,1983219,198.88,89.99,149.30,18.439999,25.707602,null,10.0,3.42,199000000,1229000000,1283000000
2018-12-08T00:00:00Z,183.628036,83.109016,124.023422,195.449997,88.669998,143.479996,200.800003,90.639999,146.160004,195.149994,88.669998,141.820007,195.149994,88.720001,144.100006,890022,3047776,1204409,198.50,89.97,149.07,18.439999,25.926900,null,10.0,3.42,199000000,1229000000,1283000000
